smiles,logp
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C12,2.18
CNC(=S)N,-0.68
OCC1OC(Oc2cccc(c2)C(F)(F)F)C(O)C(O)C1O,0.49
CCCCCCOc1ccc(cc1)S(=O)(=O)N,2.93
Cc1ccccc1OCC(O)CNCC(O)COc2ccccc2C,3.67
Clc1cc(Cl)nc(Cl)c1,2.68
Brc1ccc(NC(=O)CN2CCCCC2)cc1,3.57
c1cc2ccccc2o1,2.67
CCCCOC(=O)c1cccnc1,2.27
Cc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,3.78
CCOC(=O)C(O)c1ccccc1,1.53
OCCCCO,-0.83
COC1C(Cl)C(Cl)C(Cl)C(Cl)C1SC,3.3
CC(O)CNC(=O)C(F)(F)Cn1cnc(n1)N(=O)=O,-0.47
COc1cc(OCc2ccccc2CCCN3CCC(O)CC3)cc(OC)c1OC,2.6
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,3.8
CCCCCN,1.49
CC(C)(C)C(COc1ccc(cc1)c2ccccc2)OC(=S)n3ccnc3,6.06
CCOc1cnc(Cl)cn1,1.99
NC(Cc1ccccc1)Cc2ccccc2,3.35
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,2.41
CCc1cc(ccn1)C(=O)NN,0.12
CC(=O)c1c[nH]c2ccccc12,2.06
ClC1=C(Cl)C(Cl)(Cl)C(=C1Cl)Cl,5.04
CCOC(=O)c1cnc(C)cn1,0.61
CCOc1ccccc1NC(=O)OC2C(CN(CC)CC)C3CCC2(C)C3(C)C,5.8
OCC1OC(C(O)C1O)n2cnc3c(NCCCCc4ccccc4)ncnc23,2.29
CCCC(C)O,1.19
Clc1ccc(cc1)N(=O)=O,2.39
CSC(=NOC(=O)N(C)SN(C)C(=O)C)C,1.3
COc1ccccc1C(=O)C,1.82
C1CC2=NOS3=C2C(=NO3)C1,1.1
CN(C)C(=O)OC1N=C(c2ccccc2)c3cc(Cl)ccc3N(C)C1=O,2.88
CCON=CNc1cc(Cl)c(OCC#C)c(OCC#C)c1,2.6
CN(C)O,-1.15
O=N(=O)c1ncc[nH]1,0.15
c1ccc2c(c1)ccc3cc4ccc5ccccc5c4nc32,6.27
Cc1ccc(CO)c(C=NNC(=O)c2ccccc2)c1O,3.01
CCC1(CC)C(=O)NC(=S)NC1=O,1.5
Clc1ccc(cc1Cl)N(=O)=O,3.12
C1CC=CC=C1,2.47
Cc1[nH]c2ccccc2c1Cc3n[nH]c(=S)n3c4ccc(C)cc4,3.0
CC(=O)NS(=O)(=O)c1ccc(N)cc1,-0.96
OCC1CCC(O1)n2cnc3c(=O)[nH]cnc23,-1.24
CCOP(=O)(OCC)Oc1cc(C)nc(n1)C(C)C,2.07
CCC(C)N=C=S,2.81
Oc1cccc(c1)c2ccccc2,3.23
NC(=O)NO,-1.8
c1ccc2cnccc2c1,2.08
CCCCC(C(=O)OCC)n1nnc2ccccc12,3.32
c1ccc(cc1)c2nn[nH]n2,1.65
NNC(=O)N,-2.75
CC(C)COC(=O)C=C,2.22
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,1.51
FC(F)(F)Oc1ccc(NC(=O)NC(=O)c2ccccc2Cl)cc1,4.91
C1C2CC3CC1CC(C2)(C3)n4cccn4,3.05
C1CCCN(CC1)c2ncnc3[nH]cnc23,2.53
CC(=O)Nc1cccc(C)c1,1.68
c1nnn[nH]1,-1.1
N#Cc1ccc2nccnc2c1,1.01
OC(=O)CCCCON=C(c1cccc(c1)C(F)(F)F)c2cccnn2,2.8
CN(C)Cc1cccnc1,0.49
OC(=O)COc1cc(F)cc(Cl)c1,2.2
OC(CNCC(O)COc1ccccc1)COc2ccccc2,2.52
COc1ccccc1NC(=O)OC2CCCCC2CN(C)C,3.55
COc1ccc(cc1)C(=O)N(NC(=O)c2ccccc2)C(C)(C)C,2.56
Cc1cc2ccccc2s1,3.71
Cc1cccc(C#N)n1,0.84
Cc1ccccn1,1.11
COC(=O)C12OCC34C2C(OC(=O)C=C(C)C(C)C)C(=O)OC4CC5C(=C(O)C(=O)CC5(C)C3C(O)C1O)C,1.66
C1OC1c2ccccc2,1.61
CCCOc1ccc(O)cc1,2.33
Cc1cnc(c2ccccc2)c(n1)c3ccccc3,3.52
CCOCC,0.89
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,1.62
OC(=O)CNC(=O)c1ccccc1I,0.97
CNc1cc(Cc2cnc(N)nc2N)cc(NC)c1,0.44
CCCNC,0.84
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,-0.25
CCCc1ccncc1,2.1
CC(=O)NC(CCCNC(=O)N(CC=C)N=O)C(=O)NCc1ccccc1,1.3
CCCCC(CCC)C(=O)O,3.01
BrC1C2C3CC1CC32,3.11
COCN1C(=O)CN=C(c2ccccc2Cl)c3cc(Cl)ccc13,3.23
COCCN(CCOC)N=Nc1[nH]cnc1C(=O)N,0.03
CC(Cc1ccc(F)cc1)N(C)CC#C,3.06
CN(C)c1ccc2c(c1)C(=O)OC2(C)C,2.42
C1Cc2ccc3snnc3c2CN1,1.35
CC(C)(C)C1(Cl)C(=O)NC(=O)NC1=O,0.82
Cn1c2CNCCc2c3cc(Cl)ccc13,2.3
CCC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.9
CC1(CC=C)C(=O)NC(=O)NC1=O,0.36
BrCC=C,1.79
CCCCCCC(NC(=O)C)C(=O)OC,1.7
CC(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.27
NC(=O)C(CCN1CCCCC1)c2ccccc2Cl,2.46
C1COCCOc2ccccc2OCCOCCO1,0.91
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Br,0.08
OCCOc1ccccc1Cl,1.81
CN(C)c1ccc(Nn2c(C)ccc2C)nn1,2.18
CCC1COC(Cn2cncn2)(O1)c3ccc(cc3)N(=O)=O,1.52
Ic1ccc(N=C=S)cc1,4.22
Cc1ccccc1C,3.12
OCCN1CCOC1=Nc2ncc(s2)N(=O)=O,0.43
CC(C)NNC(=O)COc1cccc(Cl)c1,1.91
CCCNC(=O)c1ccco1,1.1
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccccc2N(=O)=O,2.27
CN(Cc1cnc2nc(N)nc(N)c2n1)c3c(Cl)cc(cc3Cl)C(=O)NC(CCC(=O)O)C(=O)O,-0.1
O=C(CN1CCOCC1)NCc2ccccc2,0.67
c1ccccc1,2.13
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C(N)C(C)C)C(=O)O,-0.63
Oc1c(oc2ccccc2c1=O)c3ccccc3,4.01
CC(=O)Nc1cccc(OCc2cccc(NC(=N)NC(=N)N)c2)c1,1.82
O=Cc1ccccn1,0.44
COC(=O)c1ccccc1N=NN(C)C,2.51
CCc1cccc(C(C)C)c1NC(=O)C,2.1
Clc1ccccc1N2CCN(CCn3nc4ccccc4n3)CC2,3.7
CN(c1ccccn1)S(=O)(=O)c2ccc(N)cc2,1.3
COC(=O)C1(CCC1)S(=O)(=O)c2ccc(Br)cc2,2.45
CC(C)c1ccccc1OC(=O)N(C)C,2.65
Cc1ccc(C)n1Nc2ccc(nn2)N3CCCCC3,3.13
CCNC(C)C,0.93
CCCCCCCCCC(=O)N1CCCC1=O,4.33
CSCC1=C(N2C(SC1)C(NC(=O)Cc3cccs3)C2=O)C(=O)O,1.01
CCCSP(=O)(OCC)Oc1cnn(c1)c2ccc(Cl)cc2,3.77
ClCC(=C)Cl,2.34
C(C1COc2ccccc2O1)c3ncc[nH]3,1.92
CC(C)C1C(=O)NC(=O)NC1=O,-0.02
CN(CC(F)(F)F)N=Nc1ccc(cc1)C(=O)N,1.86
OC(=O)COc1ccc(N=Nc2ccccc2)cc1,2.99
NC(=O)c1ccccc1I,0.93
Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ccccc2,3.11
CC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N,-0.56
C(c1ccccc1)n2ncnn2,1.03
Cc1nc(Br)c(N(=O)=O)n1C,0.87
CC(=C1CCC(=CC1)C)C,4.47
COc1cc2CCC(NC(=O)C(F)(F)F)c3cc(OC)c(=O)ccc3-c2c(OC)c1OC,2.08
Nc1ccc(Cl)cc1N(=O)=O,2.72
Oc1ccccc1c2cc3ccc(Cl)cc3[nH]c2=O,3.2
CSCCCNC(=O)C(F)(F)Cn1cnc(n1)N(=O)=O,0.76
COC(=O)NS(=O)(=O)c1ccc(N)cc1,-0.27
CC(=O)NNC(=O)Nc1cccc(c1)N(=O)=O,0.62
CCN1CC(OC1=O)C(O)C(CC2CCCCC2)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(CC(=O)N4CCOCC4)Cc5ccccc5,2.2
NC(=O)c1cc2ccccc2o1,1.54
CCCCCCC(=O)NN,0.97
CN(C)C(=O)OCc1ccc(I)cc1,3.32
O=N(=O)c1cnc[nH]1,-0.01
CCc1ccc2cc3ccccc3cc2c1,5.85
CC(=O)Nc1cccc(Cl)c1,2.15
CC(=O)NCCn1c(C)ncc1N(=O)=O,-0.47
CN(N=O)C(=O)NCCCC(NC(=O)C)C(=O)NCc1ccccc1,0.98
O=c1[nH]nnc2ccccc12,0.83
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,1.66
COC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2.58
NC1C2CCC1c3cc(ccc3C2)C(F)(F)F,3.59
C=C,1.13
O=N(=O)c1ccc(cc1)C2NCCS2,1.68
Nc1c2ccccc2nc3ccccc13,3.0
CSCCC(N)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,-1.03
CN(C)CCc1cccs1,1.99
OCC(NC(=O)CF)C(O)c1ccc(cc1)N(=O)=O,0.15
Ic1ccc(cc1)C(=O)NP(=O)(N2CC2)N3CC3,2.25
Nc1cc(Cl)ccc1Cl,2.92
CSCCC(NC(=O)C)C(=O)NC(Cc1ccccc1)C(=O)N,0.42
Fc1cn(C(=O)OC2CCCCC2)c(=O)[nH]c1=O,1.42
CN(C)c1ccc(Cl)nn1,0.98
CC(=O)c1cccc(Br)c1,2.47
CC(C)CC(NC(=O)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)N,-0.12
Nc1nnnn1c2cc(Cl)c(Cl)cc2Cl,2.3
CC(C)NNC(=O)C(C)Oc1cccc(Cl)c1,2.18
Cc1ccccc1NS(=O)(=O)c2ccc(N)cc2,2.03
CC(=O)N(CCCl)c1ccc(CC(=O)O)cc1,1.2
Cc1nnc(o1)c2ccccn2,0.47
Cc1ccc(C)n1Nc2ccc(nn2)N3CCC(O)CC3,1.7
CCC(C)NC(=O)C=C(N)c1ccc(Cl)cc1,2.94
N#CCC#N,-0.5
CN(C)c1cccc(O)c1,1.56
CSc1ncc(N(=O)=O)n1C,0.94
Cc1cccc(Cl)c1Cl,3.96
CC(C)NCC(O)COc1ccccc1CC=C,2.89
CCOCCO,-0.32
CCCCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.64
NC(=O)Nc1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,-0.6
OCCNC(=O)C(F)(F)Cn1cnc(n1)N(=O)=O,-0.77
CN(C)C(=S)NN=C(C)c1cc(C)ccc1O,2.26
COCc1ccc(O)c2ncccc12,1.78
Clc1ccc(Cn2cncn2)cc1,1.84
CC(C)(C)C(N)C(=O)O,-1.77
COC(=O)C1(CCC1)S(=O)(=O)c2ccc(Cl)cc2,2.28
CCCCNCc1ccc(cc1)S(=O)(=O)c2csc(c2)S(=O)(=O)N,2.27
Clc1ccc2oc3c(Cl)c(Cl)cc(Cl)c3c2c1Cl,6.51
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F,0.36
Nc1ncnc2n(cnc12)C3CC(O)C(CO)O3,-0.65
Cc1cc(N)ccc1Br,2.53
CC(C)(C)COC(=O)N,0.94
COC(=O)NCCn1c(C)ncc1N(=O)=O,0.02
CC(=O)c1ccc(cc1)C(=O)O,1.61
Clc1ccc(cc1)c2nc3ncccc3[nH]2,2.95
CCCC1(CCC)C(=O)NC(=S)NC1=O,2.66
O=c1ssc2ccccc12,2.73
OCC(=O)NCc1ccccc1,0.55
OC1CCN(CCCc2ccccc2COc3ccccc3)CC1,3.21
CC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,3.33
CCOC(CCC#N)OCC,0.75
Oc1ccc(NC(=O)Cc2ccccc2)cc1,1.82
CCNc1nc(NC(C)(C)C)nc(OC)n1,3.04
Cc1ccc(NS(=O)(=O)C(F)(F)F)cc1,3.6
Oc1cc(Cl)ccc1Cl,3.06
Cc1c(O)c(=O)ccn1CCO,-1.1
Clc1cccc(c1)c2cccc(Cl)c2Cl,5.57
Cc1nc[nH]c1N(=O)=O,0.18
N#Cc1ccnnc1,-0.63
NC(=O)N(CCCN(N=O)C(=O)N)N=O,-0.3
CC(C)CC(NC(=O)C(CCCN)NC(=O)C)C(=O)N,-0.71
Brc1ccc2ccc3cccc4ccc1c2c34,5.81
Cc1nnc(SCC2=C(N3C(SC2)C(NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1,-0.58
CC(C)C(=O)c1ccccc1,2.73
OC(=O)c1ccc(CC#N)cc1,1.18
O=n1ccc(C#N)cc1,-0.91
OC(=O)c1cc(I)cc(I)c1O,4.56
COc1ccc(cc1)C2Cc3c(cccc3N(CCN(C)C)C(=O)C2C)C(F)(F)F,5.6
COc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-0.73
Nc1nc(S)c2ncn(C3CC(O)C(CO)O3)c2n1,-0.79
CCS(=O)(=O)CC,-0.59
Nc1cncc(N)n1,-0.45
CNC1=CC(=O)C(=CC1=O)NC,0.34
Cn1ccnc1CC2COc3ccccc3O2,1.93
Cc1ccc(cc1N(=O)=O)N(=O)=O,1.98
CC(=O)OCC1CCC(O1)n2cnc3c(=O)[nH]cnc23,-0.9
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccccc2Cl,2.59
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2,2.9
NS(=O)(=O)c1ccc2NC(Cc3ccccc3)NS(=O)(=O)c2c1,1.03
ClCCN(N=O)C(=O)NC1CS(=O)(=O)CS(=O)(=O)C1,-0.94
O=C1CCC2CCC(=O)N21,-1.11
CCCCC,3.39
CCCOP(OCCC)OCCC,2.26
Brc1ccccc1NN=C(C#N)C#N,3.11
Clc1cc(Cl)c(Cl)c(N(=O)=O)c1Cl,4.38
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n2ccnc2,4.6
C1COC=CC1,0.69
CC(=O)Oc1ccc(cc1)C(=O)N,0.27
CC1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)CCOC(=O)N,0.16
CCCc1nonc1C,1.71
Clc1cc(Cl)c(cc1Cl)N(=O)=O,3.47
CC(C)CN(CC(C)C)C(=O)COC(=O)c1ccccc1,3.8
CC1(C)CCC(=N1=O)C(F)(F)F,0.2
N#CC(=Cc1ccccc1)C#N,2.18
COc1cc2OCC3Oc4c5CC(Oc5ccc4C(=O)C3c2cc1OC)C(=C)C,4.1
COc1ccc(cc1)C2CC(=O)N(CCN(C)C)c3cccc(c3C2)C(F)(F)F,5.1
NS(=O)(=O)c1cc(cs1)S(=O)(=O)c2ccccc2CNCc3ccccn3,-0.52
CC(=CC1C(C(=O)OCc2cccc(c2)N(=O)=O)C1(C)C)C,5.2
Cc1ccc2ncccc2c1,2.57
Clc1cc(Cl)c(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,7.12
O=C(OCC=Cc1ccccc1)C=Cc2ccccc2,4.45
CNC(=O)Oc1ccc(F)cc1,1.28
O=N(=O)c1ccccc1NN=C(C#N)C#N,2.9
O=c1[nH]c2ccccc2[nH]1,1.12
CC(=O)Nc1ccc2nn(nc2c1)C3CCCC3,2.45
COc1ccc(cc1)c2coc3cc(O)ccc3c2=O,2.58
CCOCCOC(=O)C(=C(NCc1ccc(Cl)cc1)C(C)C)C#N,4.05
O=C(Cc1ccccc1)Nc2ccc(C#N)cc2,2.82
COC(=O)C(Cc1ccccc1)NC(=O)C,0.92
CCCCCc1cssc1=S,4.06
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0.76
CCCCCC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)C(F)(F)F,2.66
CCc1ccccc1N2C(=O)CCC2=O,0.64
CCOC(=O)C(NC(=O)CCCCSc1ncnc2nc[nH]c12)c3ccccc3,1.13
O=C(NP(=O)(N1CC1)N2CC2)c3ccccc3,0.81
FS(F)(F)(F)(F)F,1.68
OC(CN1CCCC1)c2ccccc2,1.38
Nc1ccc(Cl)c(Cl)c1,2.69
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,2.42
Fc1ccc(cc1)C2COCCN2,1.42
COc1cc(NS(=O)(=O)C)ccc1c2cn3cccnc3n2,0.72
CCCCCCCCCCCC(=O)OC,5.41
Cc1ccccc1N2CCNCC2,2.22
CC(C)CNCc1ccc(cc1)S(=O)(=O)c2csc(c2)S(=O)(=O)N,2.63
CC(=O)Nc1ccc(O)c(C)c1,0.79
Clc1ccn(=O)cc1,-0.44
Clc1cccc(N=C2NCCN2)c1Cl,1.94
CCCC(=NOCC)C1=C(O)CC2(CCC(C)C2)OC1=O,3.66
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,1.63
N#Cc1cccc2cccnc12,1.39
Cc1ccccc1n2c(C)nc3ccccc3c2=O,2.5
C1COC(CN1)c2ccccc2,1.11
COC(=O)c1ccc(cc1)N(=O)=O,1.94
Nc1ccnnc1,-0.53
CC(C)S(=O)(=O)CCn1c(C)ncc1N(=O)=O,0.13
CSC(=NO)C,1.12
OCC(O)CON(=O)=O,-0.58
CC(C)NCC(O)c1ccc2ccccc2c1,3.0
COc1ccccc1OC(=O)c2ccc(N)cc2O,2.88
CC(=O)OC(C)(C)C1CCC2(C)CCCC(=O)C2C1,3.2
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-0.07
NC(Cc1ccccc1)C(=O)NC(Cc2ccccc2)C(=O)O,-0.85
O=N(=O)c1ccc(NN=C(C#N)C#N)cc1,2.37
Clc1cc(Cl)c2oc3c(Cl)c(Cl)cc(Cl)c3c2c1,6.24
CCCCCCCCCCCCCC(=O)OC,6.41
CCOP(=S)(OCC)Oc1ccc(SC)cc1,4.16
COCN1C(=O)CN=C(c2ccccc2)c3cc(ccc13)N(=O)=O,2.05
OC(=O)c1ccccc1Nc2ccccc2,4.36
CSCCNC(=O)C(F)(F)Cn1cnc(n1)N(=O)=O,0.41
NC(=S)c1ccccc1,1.49
CCCCCCn1nc2ccccc2n1,4.24
CC(C)CNCc1cccc(c1)S(=O)(=O)c2csc(c2)S(=O)(=O)N,2.31
CC(=O)Nc1cncc(C)n1,0.38
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=S,1.07
OCC(O)C(CO)OCn1ccnc1N(=O)=O,-1.47
CCOc1cnccn1,1.28
Cn1nc2ccc(NC(=O)c3ccc(cc3)N(=O)=O)cc2n1,2.53
N#Cc1ccc2cc[nH]c2c1,2.38
OC(=O)C(c1ccccc1)n2cccc2,1.57
CNC(=O)Oc1cc(C)cc(c1)C(C)C,3.1
Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2,0.0
NS(=O)(=O)c1ccc(SCCO)cc1,0.36
CC(C(=O)O)c1ccc(cc1)N2CC3=C(CCCC3)C2=O,3.07
CCC(CC)C(=O)NS(=O)(=O)c1ccc(Cl)cc1N,2.53
c1cnc2nccnc2c1,-0.04
CCCCN(CCCC)CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,3.55
CCCCCCN1CCCC1=O,2.6
Cc1ccc(cc1)S(=O)(=O)c2csc(c2)S(=O)(=O)N,1.63
CC(=O)NC(CCCNC(=O)N(CCCl)N=O)C(=O)NCc1ccccc1,1.33
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,5.07
Cc1cccc(C)c1NC(=O)c2ccc(CN3CCCC3)cc2,3.14
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)cc2Cl,7.12
CCOc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,1.18
CCOP(=O)(SC(C)CC)SC(C)CC,3.9
CCC(C)(C)COC(=O)N,1.45
Cc1cccc(Nc2ccccc2C(=O)O)c1C,5.12
O=S(=O)(Nc1ccccc1)c2ccccc2,2.58
Cc1ccc(Cl)cc1O,2.63
CC(C)c1ccccc1OCC(=O)O,2.84
COc1ccc(C=CC(=O)C(F)(F)F)cc1,3.33
CN(C)c1ccncc1,1.34
Cc1[nH]cnc1CSCCNc2ncc(Cc3ccc4OCOc4c3)c(=O)[nH]2,2.11
CC(NC(=O)C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc2ccccc2)C(=O)N,0.26
Nc1ncc2ncn(COCCO)c2n1,-1.08
COc1ccccc1C(=O)c2ccncc2,1.86
NC(C(=O)O)c1cccs1,-2.05
CCCl,1.43
CCC(C)C(NC(=O)C(NC(=O)C(C)NC(=O)C)C(C)C)C(=O)N,-0.2
Nc1nc(=O)c2[nH]nnc2[nH]1,-0.71
CN(C)N=N(=O)c1ccccc1,1.8
OCC(NC(=O)Cc1ccccc1)C(O)c2ccc(cc2)N(=O)=O,1.52
CCOC(=O)OCn1c(=O)[nH]cc(F)c1=O,0.15
COc1ccc(cc1)c2cc(=S)ss2,3.82
ClCCN(N=O)C(=O)NC1CCCC1,2.2
CSCCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.59
COC(=O)c1cc(Oc2cc(ccc2Cl)C(F)(F)F)ccc1N(=O)=O,4.21
COc1c2ccoc2cc3oc(=O)ccc13,2.0
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.32
CNC(=O)Oc1cccc(c1)N(C)C,1.53
Nc1nc(=O)n(cc1I)C2CCC(CO)O2,-0.31
CC1CCC(=O)CC1,1.38
c1nnnn1c2ccccc2,1.09
CSc1nnc(CCC(C)C)c(=O)n1N,1.85
CC(=C(Cc1ccccc1)C(=O)C)O,1.89
NCCCCc1ccncc1,0.86
CSC(=NOC(=O)N(C)SN(C)C(=O)c1cccc(Cl)c1)C,2.7
O=N(=O)c1nonc1c2ccccc2,2.63
CCCCc1nccnc1C,2.1
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2C)c(O)c1,7.49
CON1C(=O)CC2(CCCC2)C1=O,1.15
NNC(=O)c1ccc(O)cc1,-0.33
c1cc2ccc3ccccc3c2s1,4.55
CN(C)C(=O)c1ccccc1,0.62
O=N(=O)c1nc[nH]c1N(=O)=O,0.65
COc1ccc(cc1)C(=O)C,1.74
CC(C)OC(=O)C1(CCCCC1)S(=O)(=O)c2ccc(C)cc2,3.21
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,3.88
CNC(=O)N(C)C(=O)Nc1cc(ccc1F)C(C)(C)C,3.96
CNc1ccccc1N(=O)=O,2.18
Cc1nccnc1C,0.54
CCCNC(=O)c1ccccc1,1.72
CN(CCO)N=Nc1ccccc1,1.71
CC=CC(=O)O,0.72
NC(=O)c1c(Br)cccc1N(=O)=O,0.28
CCCCNC1=CC(=O)c2ccccc2C1=O,3.11
COC(=O)C(C)NC(=O)C,-0.57
COc1cc(OC)nc(Oc2cccc(Cl)c2C(=O)O)n1,2.23
Nc1nc(NC2CC2)c3ncn(C4CC(CO)C=C4)c3n1,1.22
O=c1cc2ccccc2n[nH]1,0.68
CCCCCc1cc(OCc2ccc(cc2)c3ccccc3)c4C5CC(=C)CCC5C(C)(C)Oc4c1,11.29
CNC(=O)Oc1cccc2ccccc12,2.36
CCOP(=S)(Oc1ccc(cc1)N(=O)=O)c2ccccc2,4.67
COc1ccc(C=CNC=O)cc1,1.94
c1ccc(cc1)N(c2ccccc2)c3ccccc3,5.74
Oc1cnc2ccccc2c1,2.08
CN(C)C(=O)c1cnc2ccccc2c1,0.99
NC(=S)N1CCCCC1,0.73
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(N)C(C)C(O)C1(C)O,3.0
CC(=O)c1cccc(c1)C(=O)C,1.43
CN(C)C(=O)C,-0.77
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,5.08
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,4.36
CN(C)C(=O)Nc1ccc(cc1)C(=O)c2ccccc2,2.59
CCSc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,1.79
NC1=NCC(CN2CCN(CC2)c3ccccn3)O1,0.48
Cn1c(=O)[nH]c2[nH]c(=O)n(C)c(=O)c12,-0.22
CC(=O)Nc1cccc(Cl)c1Cl,2.09
CON=CCCc1ccccc1,2.14
CCC(CC)C(=O)NS(=O)(=O)c1ccc(C)cc1N(=O)=O,2.67
OC(=O)Cc1cccc(c1)C(F)(F)F,2.62
O=C1c2cc(ccc2-c3ccc(cc13)N(=O)=O)N(=O)=O,2.84
COC(=O)c1cccc(c1)C(=O)O,1.83
Cc1cc(NC(=O)NC(=N)N)ccc1Cl,2.19
CCOC(=O)C(=Cc1ccccc1)C(=O)OCC,3.13
CCNCC(F)(F)F,0.74
CC1=C(C)C(=O)C(=C(C)C1=O)C,2.23
COc1cc(Cc2cnc(N)nc2N)cc(Br)c1OC,2.23
Clc1ccc(NN=C(C#N)C#N)cc1,3.39
CNCCN(C)S(=O)(=O)c1ccc(CONC(=O)N)c(c1)N(=O)=O,0.45
ClC1C(Cl)C(Cl)C(I)C(Cl)C1Cl,3.96
CC(C)C(O)C(C(=O)O)c1ccc(cc1)c2ccccc2,3.84
FC(F)(F)c1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,2.51
NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc2ccc(O)cc2)C(=O)O,-1.96
NC(=O)OCCC1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)Br,0.68
Nc1cc(Cl)c(Cl)cc1N,2.0
NC(=O)CI,-0.19
CC(=O)OCC(COC(=O)C)OC(=O)C,0.25
CCN(CC)CC(=O)NC1COc2ccc(Cl)cc12,2.88
CCOC(=O)CCl,0.94
CC(C)N(C(C)C)C(=O)COC(=O)c1ccccc1,2.56
Fc1cn(C(=O)OCCCl)c(=O)[nH]c1=O,0.02
COc1cccc(COC(=O)C)c1,2.02
CN(C)N=O,-0.57
CCC(CC)C(=O)O,1.68
COc1cc(SC)c(OC)cc1CC(C)N,2.17
O=CNc1ccc(C#N)cc1,1.08
Nc1ccc(cc1)S(=O)(=O)c2c(O)cc(O)cc2O,1.53
COC(=O)COc1ccccc1C,2.08
NNC(=O)c1ccc(Br)cc1,1.28
CC(=O)Nc1ccccc1F,0.96
NCCCCCCCC(=O)O,-2.65
COc1ccc(c2nc3cnccc3o2)c(OC)c1,2.42
CCCOC(=O)C(N)Cc1ccc(O)c(O)c1,0.76
CC(=O)CCCc1ccccc1,2.42
COc1cc(cc(OC)c1O)C(=O)O,1.04
OCCN1CCN(CCCOn2nnc3ccccc23)CC1,0.43
