smile,logp
OC(=O)CCCCCN1C(=O)C=CC1=O,1.15
S=C=NCCCCc1ccccc1,4.0
N#Cc1c[nH]c2ccccc12,2.32
CCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.09
CCOc1ccc(NC(=O)OC2CCCC2)cc1OCC,3.33
Brc1cccc(NC(=O)Cc2ccccc2)c1,3.77
CNC(=O)Oc1cccc2ccccc12,2.36
CCCC(=NOCC)C1=C(O)CC2(CCCC3CCCCC32)OC1=O,5.00
NC1=NCC(COc2ccc(cc2)c3ccccc3)O1,2.8
ClCC(=O)Nc1ccc(Cl)c(Cl)c1,3.29
CCCCc1nc(C#N)c(C#N)nc1C,2.30
Cc1ssc(=S)c1Cc2ccccc2,3.78
Cc1onc(c1C(=O)NC2C3SC(C)(C)C(N3C2=O)C(=O)O)c4ccccc4,2.31
CCOC(=O)C(=Cc1ccccc1OC)C(=O)C,2.39
CC(=O)Oc1c(Cl)cccc1Cl,2.94
CCCCOc1ccc(cc1)C(=O)N,2.47
Nc1ncnc2ccccc12,1.28
COc1ccc(NC(=O)Cc2ccccc2)cc1,2.49
OC(=O)c1ccccc1NCC#N,1.80
CC(C)(C)C(=O)OCn1cc2c(=O)[nH]cnc2n1,0.79
Cc1noc(n1)c2ccccn2,0.89
Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,-0.39
CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.45
CC(O)CCO,-0.80
Clc1cncc(Cl)n1,1.53
Oc1cc(O)c2C(=O)CC(Oc2c1)c3ccc(O)c(O)c3,2.02
CN1CCC(=C(C)C1)c2ccccc2,3.18
NC(=O)CN1CCCC1=O,-1.54
CCc1nnc(N)o1,-0.30
OC(=O)COc1ccccc1N(=O)=O,0.97
Fc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.47
Cc1ccccc1n2c(C)nc3ccccc3c2=O,2.50
Clc1non(=O)c1c2ccccc2,2.82
O=C(COC(=O)c1ccccc1)N2CCC2,1.20
Cc1[nH]c2ccccc2c1C,3.01
CC1CC(CC=C)(C(=O)NC(=O)N)C(=O)O1,0.17
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,3.94
CC(CC(=O)O)c1ccccc1,2.18
Cc1ccc(OCC2CN=C(N)O2)cc1C,2.10
COC(=O)c1cnc2ccccc2c1,2.25
ClCCN(N=O)C(=O)Nc1ccccc1,2.49
OC(=O)C=COc1ccccc1,2.27
CCC(C)NC(=O)C=C(N)c1ccc(Cl)cc1,2.94
CC(=O)c1cccc(OCC(=O)O)c1,0.98
O=c1[nH]c(=O)n(o1)c2ccccc2,1.74
CC(C)NCC(O)COc1cccc(C)c1,1.93
CC(C)CCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,2.07
COc1cc(ncn1)n2n(C)c(C)cc2=O,0.30
COc1cccc(c1)C(=O)N(C)C,1.00
OC(=O)COc1ccc(N=Nc2ccccc2)cc1,2.99
CCN(CC)S(=O)(=O)c1ccc(OC)c(N)c1,1.70
CCOc1ccc2cc(O)c(O)cc2c1,2.70
CCCCc1ccc(NC(=O)C)c(C)c1,3.10
Cc1non(=O)c1c2ccccc2,2.17
OC1(CCN(CCNC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,2.85
CC1CCC(C)O1,1.22
COc1cccc(CC(=O)O)c1,1.50
COc1ccc(cc1)C(=O)OCCN(C)C,2.21
FC(Cl)Cl,1.55
O=Cc1cccs1,1.02
C(N1CCCCC1)c2cccnc2,1.49
COP(=O)(OC)Oc1ccccc1,1.22
COc1ccccc1N=NN(C)C,2.34
C1CN(CCN1)c2ccccc2,1.72
COC1=C(C)C(=O)c2c(C1=O)c(COC(=O)N)c3C(CCn32)OC(=O)C,1.54
CC(Oc1ccc(Oc2ncc(Cl)cc2F)cc1)C(=O)OCC#C,3.9
FC(F)(F)c1cccc(OC(=O)CNC(=O)c2ccccc2)c1,3.30
OCC1CC(F)C(O1)n2cnc3c(=O)[nH]cnc23,-1.21
CC1NCCc2c1[nH]c3ccccc23,2.06
O=N(=O)c1nc[nH]c1N(=O)=O,0.65
CCc1ccccc1CNc2ncnc3[nH]cnc23,2.92
CN1C(=C(O)c2sc(Cl)cc2S1(=O)=O)C(=O)Nc3ccccn3,2.62
COP(=O)(N)SC,-0.66
C(Cc1cccnc1)N2CCCCC2,1.66
Oc1cccccc1=O,0.53
Cc1nonc1c2ccccc2,2.59
OC(C1CCN(CCCC(=O)c2ccccc2)CC1)(c3ccccc3)c4ccccc4,4.42
C(NCc1ccccc1)c2ccccc2,2.67
NS(=O)(=O)c1ccc(CCCCCO)cc1,1.04
CCOC(=O)C,0.73
CC(C)C(NC(=O)C)C(=O)NC(CCC(=O)N)C(=O)N,-1.82
CN(C)CCC=Cc1cccnc1,1.68
NC#N,-0.82
CCC(=O)NN,-1.00
NC(=O)c1ncn2c(=O)n(CCCl)nnc12,-0.47
NCCN,-2.04
C(c1ccccc1)n2ncnn2,1.03
Cc1ccnc2c(O)cccc12,2.41
FC(F)(F)c1cccc(c1)N2CCNCC2,2.43
CNC(=O)Oc1cccc(c1)C(C)(C)C,2.93
CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C)C(=O)N,0.39
Clc1cccnc1Cl,2.11
COC(=O)Cn1c(C)ncc1N(=O)=O,0.17
Nc1nc(C=Cc2ccc(o2)N(=O)=O)no1,1.30
CCCCc1cssc1=S,3.70
COc1[nH]c(C)nc1N(=O)=O,0.21
CCCCCCc1ccc(O)cc1O,3.45
CC(C)OC(=O)C,1.22
CC(C)(C)CC(N)C(=O)O,-1.42
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,2.63
COc1ccccc1N2CCN(CCNC(=O)c3cccnc3)CC2,1.2
CCCCCCCCC(=O)O,3.45
Oc1cc(Cl)c(Cl)cc1Cl,3.72
COc1cccc(Cl)c1C(=O)N,0.59
CC(=O)NC(CCC(=O)N)C(=O)NC(Cc1ccccc1)C(=O)N,-1.14
Cn1cc(nc1N(=O)=O)N(=O)=O,-0.17
OC(CN1CC1)Cn2cnc(n2)N(=O)=O,-0.72
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,4.46
Nc1cccc-2c1Cc3ccccc32,3.18
CCOC(=O)N(C)C,0.89
COc1ccc(N)cc1Cl,1.85
CCOC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.69
CC(C)(C)n1ccnc1C=NO,0.85
CC(C)(C)N(NC(=O)c1ccccc1F)C(=O)c2ccccc2Cl,2.63
COc1ccccc1NCC#N,1.30
CCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-0.67
COC(=O)Nc1ccccc1OC,1.84
CC(C)Nc1nc(N)nc(O)n1,1.27
CCSC(=Cc1ccccc1)C(=O)NC(C)CC,3.40
COc1cc2ccncc2cc1OC,1.68
COC(=O)C=CCn1cc(nc1C)N(=O)=O,0.16
Cc1ccc(C)c(Oc2cccc(c2)C(=O)NC(C)(C)C)c1,4.78
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC2CC2,0.01
CCN1C(=O)C(=O)c2cc3ccccc3cc2C1=O,2.47
CC=C(COC(=O)C)C(=O)OC1CC2(C)OC(O)(C=C2)C(=CC3OC(=O)C(=C)C31)C,1.19
CC(=O)OC1CCCC2(C)CCC(CC12)C(C)(C)O,3.42
CCC(C)ON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,4.20
CC(=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C)C,4.73
CCCCNCCCC,2.83
Clc1ccc2N(CC3CC3)C(=O)CN=C(c4ccccc4)c2c1,3.73
CN(C)C(=O)Nc1cccc(Cc2ccccc2)c1,2.83
OC(=O)c1cn(c2cccc(c2)C(F)(F)F)c3cc(N4CCNCC4)c(F)cc3c1=O,1.34
O=C(Nc1ccc2nn(nc2c1)C3CCCCC3)c4ccc(cc4)N(=O)=O,4.57
CN(C)CCOC(c1ccccc1)c2ccccc2,3.27
CNC(=O)OCc1ccccc1,1.68
CC(NC(=O)C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc2ccccc2)C(=O)N,0.26
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2,2.9
Oc1cccc2cccnc12,2.02
CC1=CC(=O)c2ccccc2C1=O,2.20
CNC(=O)N(C)C(=O)Nc1cc(ccc1F)C(=O)C,1.82
NC(=O)C=Cc1ccc(o1)N(=O)=O,0.65
CCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,-0.40
c1nc[nH]n1,-0.58
COC(=O)C(=NNc1cc(Cl)c(Cl)c(Cl)c1)C#N,5.22
S=c1cc(Cc2ccccc2)ss1,3.43
OCC1CC(F)C(O1)n2cnc3c(I)ncnc23,0.63
CN(C(=O)c1ccccc1)S(=O)(=O)c2ccc(C)cc2,2.95
CC(C)OC(=O)CS(=O)c1ccc(cc1N(=O)=O)N(=O)=O,1.61
COc1c(C)cc(Cc2cnc(N)nc2N)cc1C,2.19
CC(=O)OCn1ncc2c(=O)[nH]cnc12,-0.35
O=N(=O)C=Cc1ccco1,1.56
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1.15
C1CCCN(CC1)c2ncnc3[nH]cnc23,2.53
CC1(C)N=C(N)N=C(N)N1c2ccc(cc2)C(F)(F)F,1.22
CCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,3.86
OC(=O)CCS,0.43
Nc1nc(N)nc(n1)c2ccc(Cl)cc2Br,2.09
COC(=O)c1ccc(cc1)N(=O)=O,1.94
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC2CCCCCCC2,2.58
CC(NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C)C(=O)N,-0.38
Cc1nonc1S(=O)(=O)c2ccccc2,2.36
Nc1cc(Cl)c(Cl)c(Cl)c1Cl,4.57
Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl,6.36
COC(=O)C(=Cc1ccco1)N(=O)=O,1.88
N#Cc1ccncn1,-0.08
Oc1cccc(NN=C(C#N)C#N)c1,2.28
CC1(C)N=C(N)N=C(N)N1c2cccc(C#N)c2,-0.24
N#CSCc1ccccc1,1.99
CCN(CC)CC(O)Cn1c(C)ncc1N(=O)=O,0.47
COP(=S)(OC)Oc1cc(C)c(N(=O)=O)c(C)c1,3.89
Ic1cn[nH]c1,1.70
CC(=O)NNC(=O)Nc1cccc(I)c1,1.70
CCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.50
COc1ccccc1N2CCN(CCNC(=O)C3CCCCC3)CC2,2.8
CCCCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)N(C)C,3.30
NC(=O)Nc1cccc(Br)c1,2.08
CN1C(=O)CC(=O)N(c2ccccc2)c3cc(Cl)ccc13,2.12
CCC1(C(=O)NC(=O)N=C1OC(C)C)c2ccccc2,2.22
CC(C)C(=O)NC(CO)C(O)c1ccc(cc1)N(=O)=O,0.79
COC(=O)C1=C(C)NC(=C(C1c2cccc3OCOc32)C(=O)OC(C)C)C,3.75
CC(C)(CCC(=O)O)C(=O)O,0.67
COc1cc(OS(=O)(=O)C)ccc1c2cn3cccnc3n2,1.05
O=c1[nH]cnc2[nH]ncc12,-0.55
CC(=O)C=Cc1ccccc1C(F)(F)F,3.14
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,3.88
CCC(C)C(=O)NN,-0.33
CCNCC=C,0.81
CCCCCCCCCCCCCCCC(=O)OC,7.38
c1ccc2cnccc2c1,2.08
COc1cc(Cl)c(Cl)cc1Cl,3.85
CSc1cccc(c1)c2nc(N)nc(N)n2,2.16
Cc1ncc(CO)c(C=NNc2ccccn2)c1O,2.46
CCCCC1CO1,1.93
NS(=O)(=O)c1cc(cs1)S(=O)(=O)c2ccc(O)cc2,1.11
CCCCCCC1CCC(=O)O1,2.72
COC(=O)C(N)Cc1ccc(O)cc1,0.59
CNC(=O)Oc1ccc(Cl)c(C)c1,2.57
CCc1ccccc1C(=O)N(NC(=O)c2ccccc2)C(C)(C)C,2.96
CCCCCCCCCCCCC,7.56
CC(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,0.57
CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,1.49
CC(NC(=O)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C,-0.51
COC(=O)CS(=O)(=O)c1ccc(Br)cc1,1.52
CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)C2(CCCC2)c3ccccc3,4.55
FC(F)OC(Cl)C(F)(F)F,2.06
CC(C)CC(NC(=O)C)C(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(=O)N,0.53
COc1ccc(cc1)c2nnc(NC(=O)c3c(OC)cccc3OC)s2,3.56
CCOC(=O)C(C)NC(=O)CCCCSc1ncnc2nc[nH]c12,1.51
CC(=O)Oc1ccccc1C(=O)O,1.19
CC(N)C(O)c1ccccc1,0.67
NC1CC1c2ccccc2,1.49
CS(=O)(=O)c1cc(ccc1C(=O)c2cnoc2C3CC3)C(F)(F)F,2.32
CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN4CCOCC4)c2c1,2.98
NNC(=O)NCc1ccccc1,-0.22
COC(=O)CCc1ccccc1,2.32
OC(=O)COc1cccc(C#N)c1,0.95
CC1(C)C2CCC1(C)C(=O)C2,2.38
CN1C(CCC1=O)c2cccnc2,-0.32
CCN(CC)c1ccc(cn1)n2c(nn(C)c2=S)C(F)(F)F,3.14
COc1cc(Cc2cnc(N)nc2N)cc(Cl)c1OC,1.92
ClC(Cl)C(Cl)(Cl)Cl,3.22
CC(=CCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O)C,1.30
Nc1nc2CCN(CC=C)CCc2s1,1.47
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,0.05
COc1ccc2cc(CC(=O)OCC(=O)N3CCCC3)ccc2c1,2.71
CCCCCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.54
Nc1ccc(cc1)N(=O)=O,1.39
Cc1nc(N)cc2[nH]c3ccccc3c12,1.97
Clc1cc(Cl)nc(Cl)c1,2.68
Brc1cc2ccccc2nn1,1.72
COP(=O)(OC)Oc1cc(C)c(N(=O)=O)c(C)c1,2.57
Cc1ncc(N(=O)=O)n1CCS(=O)(=O)C,-0.82
NNC(=O)c1ccccc1,0.19
Oc1ccc(cc1)C(=O)OCc2ccccc2,3.56
CCN1CC(OC1=O)C(O)C(CC2CCCCC2)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(CC(=O)N(C)CCO)Cc4ccccc4,1.94
COC(=O)Nc1ccccc1C(F)(F)F,2.13
CC(=O)n1c(=O)[nH]cc(F)c1=O,-0.34
COc1cc(CC(C)N)c(OC)cc1Br,2.58
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2C)c(O)c1,7.49
CSC(=S)N(C)C,1.30
Nc1ccc(cc1)S(=O)(=O)c2cccc(N)c2,1.03
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,5.46
CON(C)C(=O)Nc1ccc-2c(Cc3ccccc32)c1,3.67
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,3.09
N#CC(=NNc1ccccc1)C#N,2.67
CCCCCC(=O)OC,2.42
CCOC(=O)C(CC)c1ccc(cc1)n2sc3ccccc3c2=O,4.11
Nc1ccc(Cl)cc1N(=O)=O,2.72
COC1OCC(O)C(NC(=O)N(C)N=O)C1O,-1.08
Clc1cccc(c1)c2cccc(Cl)c2Cl,5.57
CON(C)C(=O)Nc1cccc(c1)N(=O)=O,1.64
CCOc1ccn(=O)cc1,-0.53
OC1CCN(CCCc2ccc(CSc3ccccc3)cc2)CC1,3.67
Oc1ccc(cc1O)c2cc(=O)c3c(O)cccc3o2,3.31
CCn1cc(C(=O)O)c(=O)c2cc(F)c(nc12)N3CCNCC3,-0.91
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c2ccccc2,3.22
CSCCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,-2.03
CC(=O)Oc1cccc(C)c1,2.09
Cc1ccccc1N2CCN(CC3CN=C(N)O3)CC2,1.78
CS(=O)(=O)NCCN1CCc2cccc(Cl)c2CC1,2.51
CN(C)c1ccc2ccccc2n1,2.81
CC(C)(C)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc12,0.30
COc1cccnc1,0.99
COc1ccc(cc1Cl)C(=O)CC(C)CC(=O)O,2.60
CCCNC(=O)c1cccs1,1.68
CCCCCC[N+](C)(C)C,-1.84
CC(C)CC(N)C(=O)NC(C(C)C)C(=O)O,-2.05
O=C(Nc1ccccc1)Oc2ccccc2,3.30
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)n3c(=O)[nH]c4ccccc34,3.50
CSSC,1.77
Cc1ccc(CO)c(C=NNC(=O)c2cccs2)c1O,3.03
CCc1c(O)c(=O)ccn1CCCO,-0.44
CC(C)c1cccc(C(C)C)c1O,3.79
CCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1,4.43
Cc1cc(O)ccc1Cl,3.10
CCOP(=O)(OCC)C(C)(C)N(=O)=Cc1ccccn1,0.68
OC(=O)c1cccc2ccccc12,3.10
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,4.78
CCCCCC#C,3.32
CCc1cccc(NC(=O)OC)c1,2.72
OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,2.82
Cc1[nH]cnc1CSCCNc2[nH]ccc(=O)c2N(=O)=O,-0.2
CC(=O)Nc1ccc(C)c(Cl)c1,2.69
CC(=O)NC(CO)C(O)c1ccc(cc1)N(=O)=O,-0.03
O=C(Nc1ncnc2[nH]cnc12)c3ccccc3,1.12
CC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,-2.52
OC(=O)CC#N,-0.76
Clc1ccc(Cl)c(c1)c2ccccc2,5.16
CCc1ssc(=S)c1C,2.95
COP(=O)(NC(=O)C)SC,-0.85
c1ccncc1,0.65
Cc1cc(Cl)ccc1N=C2NCCN2,1.77
CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c2ccccc2,4.18
CCCC(=O)N,-0.21
C(C1CC2=NOS3=C2C(=NO3)C1)c4ccccc4,2.8
CCOc1ccc(NC(=O)OC(CC)C=C)cc1OCC,3.42
NC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,0.91
CP(C)c1ccccc1,2.57
CCC(C(=O)N)(C(=O)N)c1ccccc1,0.13
O=C1NC(=O)C(Cc2ccccc2)O1,1.20
CCNCc1ccc(C)cc1,2.38
CCOC(=O)CCn1nnc2ccccc12,1.60
COc1ccccc1C2=NCC(=O)Nc3ccc(Cl)cc23,2.63
OCc1ccc2ccccc2c1,2.21
Cn1c(C=C)ncc1N(=O)=O,0.62
Clc1ccc(Br)cc1,3.54
COc1ccc(cc1)c2ncc(C#N)nc2c3ccc(OC)cc3,3.70
CCOC(=O)CNC(=O)CNC(=O)CCCCSc1ncnc2nc[nH]c12,0.50
CCC1CCOC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,3.1
CCCC(=O)C=Cc1ccc(O)c(O)c1,2.61
CCCc1oc(C)cc(=O)c1O,1.55
COc1ncnc2ccccc12,1.97
CCOc1ccccc1O,1.85
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,2.30
Cc1ccc(C)c(OCC2CN=C(N)O2)c1,2.29
CC1Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N,0.08
Cc1ccc2n(=O)ccc(N(=O)=O)c2c1,1.43
NC1C2CCC1c3ccccc3C2,2.04
CCOC(C)OCC,0.84
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,5.21
O=C1C=C(N2CC2)C(=O)C=C1N3CC3,0.18
NCCCCC(=O)O,-2.63
CCNc1ccccc1,2.16
c1ccnnc1,-0.72
NC(=S)Nc1cccc2ccccc12,1.66
CCN1CC(OC1=O)C(O)C(CC2CCCCC2)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc4ccc(OC)cc4)NC(=O)N5CC(OCOC)C(C5)OCOC,2.06
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,3.40
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,-2.17
CCOP(=O)(OCC)SCn1nnc2ccccc2c1=O,1.63
CCOC(=O)c1ccccc1,2.64
Oc1cc(=O)oc2ccccc12,2.37
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,5.53
O=Cc1ccsc1,1.01
ClC1CC(Cl)C(Cl)CC1Cl,2.82
CC(=O)c1csc2ccccc12,2.78
CCN(CCO)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,1.98
OC(CC#C)(CC#C)c1cccnc1,1.29
CC1(C)Oc2ccccc2C=C1,3.31
Cc1cc(NC(=O)N)ccc1Br,2.49
COC(=O)C(=Cc1ccc(SC)o1)C#N,2.61
COc1ccc(COc2ccccc2C(=O)N)cc1,1.63
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(Cl)cc1,1.64
CC(CN1CCCCC1)Cc2ccc(cc2)C(C)(C)C,5.69
COc1ccc(cc1)C(=O)N(NC(=O)c2ccccc2)C(C)(C)C,2.56
CCc1ccc2OCCOCCOCCOCCOCCOc2c1,0.98
COC(=O)c1ccc(cc1)c2ncc(N(=O)=O)n2C,1.63
CCC(C)c1ccc(O)cc1,3.32
CC(C)OC(=O)NCCn1c(C)ncc1N(=O)=O,0.88
COc1nc(NC(C)C)nc(NC(C)C)n1,2.97
NC(Cc1cnccn1)C(=O)O,-2.79
CN(C)CCCN1c2ccccc2Sc3ccccc13,4.55
CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,3.72
CCCC(=NOCC)C1=C(O)CC2(CCCCC2C)OC1=O,3.90
CC(C)Nc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,0.48
COc1nnc(OC)c2ccccc12,2.22
CCOC(=O)n1c(=O)[nH]cc(F)c1=O,0.11
Cc1ncc(CO)c(C=NNC(=O)c2ccc(N)cc2)c1O,1.19
OCCCF,-0.28
COc1cc(CC(C)N)c(OC)cc1C,2.24
CCCN(CCC)C1CCc2c(O)cccc2C1,3.58
CCn1cc(C(=O)O)c(=O)c2cc(F)c(cc12)N3CCNC(C)C3,-0.75
COc1cc(nc(C)n1)n2c(C)cc(=O)n2C,0.38
BrCC1CO1,0.85
ClCc1ccc(Cl)cc1Cl,3.82
COc1nc(N)nc(n1)C(Cl)(Cl)Cl,2.39
CCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)C,2.40
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCCON=C(C)C,4.78
CC(C)Oc1ccc(CC#N)cc1,2.53
Cc1nc(no1)c2ccccn2,0.79
NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.10
OC(=O)CCCCCON=C(c1cccc(c1)C(F)(F)F)c2cccnn2,3.22
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,2.83
CC1=C(N2C(SC1)C(NC(=O)C(O)c3ccccc3)C2=O)C(=O)O,0.47
CN(C)c1cnnc(c1)N(C)C,0.84
Clc1ccccc1CNc2ncnc3[nH]cnc23,2.76
OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,5.37
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,6.93
CS(=O)(=O)Nc1ccc(Cl)cc1,1.85
CC(C)COC(=O)C=Cc1ccc(o1)N(=O)=O,3.14
FC(F)(F)c1cccc(C=O)c1,2.47
CC(=O)Nc1cccc(Cl)c1Cl,2.09
OC(=O)Cc1ccccc1F,1.50
FC(F)(F)C(=O)c1ccccc1,2.15
NC(=O)c1cccc(O)c1,0.39
CC(C)CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)Cc2ccc(O)cc2)C(=O)O,-1.38
NC(=O)c1ccccc1NCCO,-0.05
Cc1cc(ccn1)C(=O)NN,-0.37
Oc1c(Br)cc(C=NOc2ccc(cc2N(=O)=O)N(=O)=O)cc1Br,3.30
CC(C)c1ccccc1OC(=O)N(C)C,2.65
COc1ccc(cc1)C2CC(=O)N(CCN(C)C)c3cccc(c3C2)C(F)(F)F,5.1
CC1CCCc2ncc(C(=O)N)c(=O)n12,0.04
CN(C)C(=O)OCCCc1cccnc1,1.44
CN(C)Cc1ccccc1,1.98
CCC(OC(=O)N)C=C,1.09
CNC(=O)Oc1cc(C)c(Cl)cc1Cl,3.00
CS(=O)(=O)F,0.06
CC(C)(C)C(=O)OCn1cc(F)c(=O)[nH]c1=O,0.66
CC1(CC=C)C(=O)NC(=O)NC1=O,0.36
CCOC(=O)C(=Cc1cccc(OC)c1)C(=O)C,2.34
Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,5.81
NC(Cc1ccc(O)c(O)c1)C(=O)OCc2ccccc2,1.50
Clc1ccc2c3cc(Cl)c(Cl)c(Cl)c3oc2c1Cl,6.47
CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,1.3
CNC(=O)c1ccccc1N=NN(C)C,1.83
CCOc1ccc(cc1)C(=O)O,2.39
COC(=O)c1c(Oc2nc(OC)cc(OC)n2)cccc1C(=NOCC(=C)Cl)C,3.63
CC(=O)c1cc(Cc2cccc(c2)c3c(O)c4ccc(Cl)cc4[nH]c3=O)ccc1O,5.21
OCC(NC(=O)C(F)(F)F)C(O)c1ccc(cc1)c2ccccn2,1.31
FC(F)(F)C(F)(F)c1ccccc1,3.36
NS(=O)(=O)NS(=O)(=O)Nc1ccccc1,0.02
CCCCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc2ccccc2,4.75
ClC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,3.75
COC1=CC2CCC(NC(=O)C)c3cc(=O)c(OC)ccc3C2C(=C1O)OC,0.47
NC(=S)c1ccccc1N,0.99
Cc1c(CC(=O)O)sc2ccc(Cl)cc12,3.92
O=Cc1ccco1,0.41
CC(=O)c1ccc(O)c2ncccc12,1.80
C=CCOc1ccccc1,2.94
CN(C)c1cnccn1,0.93
O=N(=O)c1c[nH]cn1,-0.11
CNC(=O)ON=Cc1ccc(Cl)cc1,2.27
OC(=O)Cc1c(O)cccc1Nc2c(Cl)cccc2Cl,4.65
Cc1cnc(C)c(C)n1,0.95
NC(=O)COc1ccccc1,0.76
CN(C)C(=O)Oc1ccccc1Br,2.17
CN(C)N=Nc1ccccc1Cl,3.03
CCCCCCOC(=O)Oc1cccc(c1)C2(CCN(C)CC2)C(=O)CC,3.38
COC(=O)CCCCC(=O)OC,1.03
OCC1CC(F)C(O1)n2cc(F)c(=O)[nH]c2=O,-0.72
Cc1cscn1,0.97
O=N(=O)c1cccc(c1)N(=O)=O,1.49
CC(C)COC(=O)n1cc(F)c(=O)[nH]c1=O,0.87
CCCCNc1ccc(cc1)C(=O)OCCN(C)C,3.73
NC(Cc1ccccc1)C(=O)NC(Cc2ccc(O)cc2)C(=O)O,-1.68
CCOC(=O)c1ccnnc1,0.23
CCNC(=O)c1ccco1,0.61
CCC(C)C(NC(=O)C)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)N,0.52
